MN_No,MA_No,Pali_Chunk_ID,Han_Seg_ID,Mapping_Quality,Han_Fanout,Confidence_Tier,Emb_Sim_Combined,Lex_Overlap,Hyb_Similarity,P_Char_Len,H_Char_Len,Div_Score,Div_Type,Div_Confidence,Missing_Term_Score,Len_Asymmetry,Emb_Z,Sutta_Emb_Mean,Sutta_Emb_Std,Missing_Terms,Present_Terms,Pali_Text,Han_Text
91,161,MN.91.c004,MA.161.5,TRUE_PAIR,1,3,0.2135,0.0,0.1281,256,30,0.7946,OMISSION,HIGH,0.6,3.093,1.075,0.3072,0.0871,imam|lokam|deseti,sayam|brahmacariyam,so imaṃ lokaṃ sadevakaṃ samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ sayaṃ abhiññā sacchikatvā pavedeti so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti,士寶 主兵臣寶 是謂為七 千子具足 顏貌端梵志梵摩聞已 告曰
91,161,MN.91.c007,MA.161.7,TRUE_PAIR,1,3,0.2736,0.0,0.1642,161,26,0.7282,OMISSION,HIGH,0.5,2.63,0.385,0.3072,0.0871,itipi|bhagava|hoti,araham|sammasambuddho|sadhu,taṃ kho pana bhavantaṃ gotamaṃ evaṃ kalyāṇo kittisaddo abbhuggato itipi so bhagavā arahaṃ sammāsambuddho pe sādhu kho pana tathārūpānaṃ arahataṃ dassanaṃ hotī ti,法 初妙 中妙 竟亦妙 有義有文 具足清淨 顯現梵行
91,161,MN.91.c008,MA.161.8,TRUE_PAIR,1,2,0.2907,0.0476,0.1935,268,207,0.7866,SEMANTIC_DRIFT,MEDIUM,1.0,0.373,0.189,0.3072,0.0871,tvam|yena|samano|gotamo|upasankamitva|samanam|tatha|mayam,,ehi tvaṃ tāta uttara yena samaṇo gotamo tenupasaṅkama upasaṅkamitvā samaṇaṃ gotamaṃ jānāhi yadi vā taṃ bhavantaṃ gotamaṃ tathā santaṃyeva saddo abbhuggato yadi vā no tathā yadi vā so bhavaṃ gotamo tādiso yadi vā na tādiso tathā mayaṃ taṃ bhavantaṃ gotamaṃ vedissāmā ti,復次 優多羅 彼沙門瞿曇成就三十二大人之相 若成就大人相者 必有二處真諦不虛 若在家者 必為轉輪王 聰明智慧 有四種軍 整御天下 由己自在 如法法王成就七寶 彼七寶者 輪寶 象寶 馬寶 珠寶 女寶 居士寶 主兵臣寶 是謂為七 千子具足 顏貌端政 勇猛無畏 能伏他眾 彼必統領此一切地乃至大海 不以刀杖 以法教令 令得安隱 若剃除鬚髮 著袈裟衣 至信 捨家 無家 學道者 必得如來 無所著 等正覺 名稱流布 周聞十方
91,161,MN.91.c009,MA.161.12,TRUE_PAIR,1,3,0.2683,0.0,0.161,190,43,0.8641,OMISSION,HIGH,1.0,2.144,0.446,0.3072,0.0871,yatha|katham|tatha|gotamo,,yathā kathaṃ panāhaṃ bho taṃ bhavantaṃ gotamaṃ jānissāmi yadi vā taṃ bhavantaṃ gotamaṃ tathā santaṃyeva saddo abbhuggato yadi vā no tathā yadi vā so bhavaṃ gotamo tādiso yadi vā na tādiso ti,梵志梵摩告曰 優多羅 汝往詣彼沙門瞿曇所 觀彼沙門瞿曇為如是 為不如是 實有三十二大人
91,161,MN.91.c010,MA.161.13,TRUE_PAIR,1,3,0.2046,0.0,0.1227,266,2,0.9182,OMISSION,HIGH,1.0,7.055,1.178,0.3072,0.0871,ananna|sace|raja|hoti,,āgatāni kho tāta uttara amhākaṃ mantesu dvattiṃsamahāpurisalakkhaṇāni yehi samannāgatassa mahāpurisassa dveyeva gatiyo bhavanti anaññā sace agāraṃ ajjhāvasati rājā hoti cakkavattī dhammiko dhammarājā cāturanto vijitāvī janapadatthāvariyappatto sattaratanasamannāgato,相耶
91,161,MN.91.c011,MA.161.14,TRUE_PAIR,1,3,0.2329,0.0526,0.1608,231,145,0.8187,SEMANTIC_DRIFT,MEDIUM,1.0,0.672,0.853,0.3072,0.0871,satta|seyyathidam,,tassimāni satta ratanāni bhavanti seyyathidaṃ cakkaratanaṃ hatthiratanaṃ assaratanaṃ maṇiratanaṃ itthiratanaṃ gahapatiratanaṃ pariṇāyakaratanameva sattamaṃ parosahassaṃ kho panassa puttā bhavanti sūrā vīraṅgarūpā parasenappamaddanā,優多羅摩納聞已 稽首梵志梵摩足 繞三匝而去 往詣佛所 共相問訊 却坐一面 觀世尊身三十二相 彼見世尊身有三十相 於二相疑惑 陰馬藏及廣長舌 世尊念曰 此優多羅於我身觀三十二相 彼見有三十相 於二相疑惑 陰馬藏及廣長舌 我今寧可斷其疑惑 世尊知已 即如其像作如意足 如其像作如意足已 令優多羅
91,161,MN.91.c012,MA.161.16,TRUE_PAIR,1,2,0.3442,0.0417,0.2232,243,267,0.6494,SEMANTIC_DRIFT,MEDIUM,0.6364,-0.136,-0.425,0.3072,0.0871,imam|sace|agarasma|anagariyam|hoti|aham|tvam,pathavim|araham|sammasambuddho|loke,so imaṃ pathaviṃ sāgarapariyantaṃ adaṇḍena asatthena dhammena abhivijiya ajjhāvasati sace kho pana agārasmā anagāriyaṃ pabbajati arahaṃ hoti sammāsambuddho loke vivaṭṭacchado ahaṃ kho pana tāta uttara mantānaṃ dātā tvaṃ mantānaṃ paṭiggahetā ti,於是 世尊即如其像作如意足 如其像作如意足已 優多羅摩納見世尊身陰馬藏及廣長舌 廣長舌者 從口出舌 盡覆其面 優多羅摩納見已 而作是念 沙門瞿曇成就三十二大人之相 若成就大人相者 必有二處真諦不虛 若在家者 必為轉輪王 聰明智慧 有四種軍 整御天下 由己自在 如法法王成就七寶 彼七寶者 輪寶 象寶 馬寶 珠寶 女寶 居士寶 主兵臣寶 是謂為七 千子具足 顏貌端政 勇猛無畏 能伏他眾 彼必統領此一切地乃至大海 不以刀杖 以法教令 令得安隱 若剃除鬚髮 著袈裟衣 至信 捨家 無家 學道者 必得如來 無所著 等正覺 名稱流布 周聞十方
91,161,MN.91.c013,MA.161.17,TRUE_PAIR,1,2,0.3679,0.0833,0.254,264,98,0.7338,SEMANTIC_DRIFT,MEDIUM,0.8333,1.43,-0.697,0.3072,0.0871,manavo|brahmanam|abhivadetva|katva|yena|bhagava|tena|upasankamitva,brahmanassa|utthayasana,evaṃ bho ti kho uttaro māṇavo brahmāyussa brāhmaṇassa paṭissutvā uṭṭhāyāsanā brahmāyuṃ brāhmaṇaṃ abhivādetvā padakkhiṇaṃ katvā videhesu yena bhagavā tena cārikaṃ pakkāmi anupubbena cārikaṃ caramāno yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavatā saddhiṃ sammodi,優多羅摩納復作是念 我寧可極觀威儀禮節 及觀遊行所趣 於是 優多羅摩納尋隨佛行 於夏四月觀威儀禮節 及觀遊行所趣 優多羅摩納過夏四月 悅可世尊威儀禮節 及觀遊行所趣 白曰 瞿曇 我今有事 欲還請辭
91,161,MN.91.c014,MA.161.19,TRUE_PAIR,1,2,0.3633,0.0625,0.243,243,47,0.7879,OMISSION,MEDIUM,0.8889,2.37,-0.644,0.3072,0.0871,sammodaniyam|katham|saraniyam|vitisaretva|nisinno|manavo|bhagavato|kaye,ekamantam,sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdi ekamantaṃ nisinno kho uttaro māṇavo bhagavato kāye dvattiṃsamahāpurisalakkhaṇāni samannesi addasā kho uttaro māṇavo bhagavato kāye dvattiṃsamahāpurisalakkhaṇāni yebhuyyena thapetvā dve,優多羅摩納聞世尊所說 善受善持 即從坐起 繞三匝而去 往詣梵志梵摩所 稽首梵志梵摩足 却坐一面
91,161,MN.91.c015,MA.161.20,TRUE_PAIR,1,3,0.2679,0.0,0.1607,236,48,0.7944,OMISSION,HIGH,0.75,2.298,0.451,0.3072,0.0871,bhagavato|ayam|manavo,passati,dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati nādhimuccati na sampasīdati kosohite ca vatthaguyhe pahūtajivhatāya ca atha kho bhagavato etadahosi passati kho me ayaṃ uttaro māṇavo dvattiṃsamahāpurisalakkhaṇāni yebhuyyena thapetvā dve,梵志梵摩問曰 優多羅 實如所聞 沙門瞿曇有大名稱 周聞十方 為如是 為不如是 實有三十二大人相耶
91,161,MN.91.c016,MA.161.21,TRUE_PAIR,1,2,0.2865,0.0,0.1719,241,224,0.7889,SEMANTIC_DRIFT,MEDIUM,1.0,0.106,0.237,0.3072,0.0871,bhagava|yatha|manavo|bhagavato,,dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati nādhimuccati na sampasīdati kosohite ca vatthaguyhe pahūtajivhatāya cā ti atha kho bhagavā tathārūpaṃ iddhābhisaṅkhāraṃ abhisaṅkhāsi yathā addasa uttaro māṇavo bhagavato kosohitaṃ vatthaguyhaṃ,優多羅摩納答曰 唯然 尊 實如所聞 沙門瞿曇有大名稱 周聞十方 沙門瞿曇如是 非不如是 實有三十二相 尊 沙門瞿曇足安平立 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇足下生輪 輪有千輻 一切具足 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇足指纖長 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇足周正直 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇足跟踝後兩邊平滿 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇足兩踝
91,161,MN.91.c017,MA.161.22,TRUE_PAIR,1,2,0.2835,0.0,0.1701,247,64,0.8515,OMISSION,HIGH,1.0,1.948,0.272,0.3072,0.0871,bhagava|samannagato|samano|gotamo,,atha kho bhagavā jivhaṃ ninnāmetvā ubhopi kaṇṇasotāni anumasi paṭimasi ubhopi nāsikasotāni anumasi paṭimasi kevalampi nalāṭamaṇḍalaṃ jivhāya chādesi atha kho uttarassa māṇavassa etadahosi samannāgato kho samaṇo gotamo dvattiṃsamahāpurisalakkhaṇehi,𦟛 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇身毛上向 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇手足網縵 猶如
91,161,MN.91.c018,MA.161.23,TRUE_PAIR,1,2,0.2961,0.0,0.1777,237,18,0.8816,OMISSION,HIGH,1.0,3.719,0.127,0.3072,0.0871,samanam|manavo|bhagavantam|accayena|yena|tena,,yaṃnūnāhaṃ samaṇaṃ gotamaṃ anubandheyyaṃ iriyāpathamassa passeyya nti atha kho uttaro māṇavo sattamāsāni bhagavantaṃ anubandhi chāyāva anapāyinī atha kho uttaro māṇavo sattannaṃ māsānaṃ accayena videhesu yena mithilā tena cārikaṃ pakkāmi,鴈王 是謂 尊 沙門瞿曇大人大人之相
91,161,MN.91.c019,MA.161.24,TRUE_PAIR,1,3,0.2623,0.0,0.1574,292,137,0.794,SEMANTIC_DRIFT,HIGH,0.875,1.092,0.515,0.3072,0.0871,yena|brahmano|upasankamitva|brahmanam|abhivadetva|etadavoca|tatha,ekamantam,anupubbena cārikaṃ caramāno yena mithilā yena brahmāyu brāhmaṇo tenupasaṅkami upasaṅkamitvā brahmāyuṃ brāhmaṇaṃ abhivādetvā ekamantaṃ nisīdi ekamantaṃ nisinnaṃ kho uttaraṃ māṇavaṃ brahmāyu brāhmaṇo etadavoca kacci tāta uttara taṃ bhavantaṃ gotamaṃ tathā santaṃyeva saddo abbhuggato no aññathā,復次 尊 沙門瞿曇手足極妙 柔弱軟軟 猶兜羅華 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇肌皮軟細 塵水不著 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇一一毛 一一毛者 身一一孔一毛生 色若紺青 如螺右旋 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇鹿
91,161,MN.91.c020,MA.161.25,TRUE_PAIR,1,3,0.271,0.0,0.1626,220,120,0.8207,SEMANTIC_DRIFT,MEDIUM,1.0,0.874,0.415,0.3072,0.0871,gotamo|tatha|tadisova|samannagato,,kacci pana so bhavaṃ gotamo tādiso no aññādiso ti tathā santaṃyeva bho taṃ bhavantaṃ gotamaṃ saddo abbhuggato no aññathā tādisova so bhavaṃ gotamo no aññādiso samannāgato ca so bhavaṃ gotamo dvattiṃsamahāpurisalakkhaṇehi,腸 猶如鹿王 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇陰馬藏 猶良馬王 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇身形圓好 猶尼拘類樹 上下圓相稱 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇身不阿曲 身不曲者 平立
91,161,MN.91.c021,MA.161.27,TRUE_PAIR,1,3,0.2003,0.0,0.1202,267,63,0.7893,OMISSION,HIGH,0.6667,2.083,1.227,0.3072,0.0871,gotamo|tassa,idampi,suppatiṭṭhitapādo kho pana bhavaṃ gotamo idampi tassa bhoto gotamassa mahāpurisassa mahāpurisalakkhaṇaṃ bhavati heṭṭhā kho pana tassa bhoto gotamassa pādatalesu cakkāni jātāni sahassārāni sanemikāni sanābhikāni sabbākāraparipūrāni āyatapaṇhi kho pana so bhavaṃ gotamo,復次 尊 沙門瞿曇身黃金色 如紫磨金 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇身七處滿 七處滿者 兩手 兩足 兩肩及
91,161,MN.91.c022,MA.161.28,TRUE_PAIR,1,3,0.2535,0.0,0.1521,295,160,0.828,SEMANTIC_DRIFT,MEDIUM,1.0,0.883,0.616,0.3072,0.0871,gotamo,,dīghaṅguli kho pana so bhavaṃ gotamo mudutalunahatthapādo kho pana so bhavaṃ gotamo jālahatthapādo kho pana so bhavaṃ gotamo ussaṅkhapādo kho pana so bhavaṃ gotamo eṇijaṅgho kho pana so bhavaṃ gotamo ṭhitako kho pana so bhavaṃ gotamo anonamanto ubhohi pāṇitalehi jaṇṇukāni parimasati parimajjati,項 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇其上身大 猶如師子 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇師子頰車 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇脊背平直 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇兩肩上連 通頸平滿 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇四十齒
91,161,MN.91.c023,MA.161.30,TRUE_PAIR,1,3,0.1626,0.0,0.0976,263,20,0.935,SEMANTIC_DRIFT,HIGH,1.0,3.717,1.66,0.3072,0.0871,gotamo|kaye,,kosohitavatthaguyho kho pana so bhavaṃ gotamo suvaṇṇavaṇṇo kho pana so bhavaṃ gotamo kañcanasannibhattaco sukhumacchavi kho pana so bhavaṃ gotamo sukhumattā chaviyā rajojallaṃ kāye na upalimpati ekekalomo kho pana so bhavaṃ gotamo ekekāni lomāni lomakūpesu jātāni,迦羅毘伽 是謂 尊 沙門瞿曇大人大人之相
91,161,MN.91.c024,MA.161.31,TRUE_PAIR,1,3,0.2101,0.0714,0.1546,281,202,0.8176,SEMANTIC_DRIFT,MEDIUM,1.0,0.476,1.114,0.3072,0.0871,gotamo,,uddhaggalomo kho pana so bhavaṃ gotamo uddhaggāni lomāni jātāni nīlāni añjanavaṇṇāni kuṇḍalāvaṭṭāni dakkhiṇāvaṭṭakajātāni brahmujugatto kho pana so bhavaṃ gotamo sattussado kho pana so bhavaṃ gotamo sīhapubbaddhakāyo kho pana so bhavaṃ gotamo citantaraṃso kho pana so bhavaṃ gotamo,復次 尊 沙門瞿曇廣長舌 廣長舌者 舌從口出 遍覆其面 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇承淚處滿 猶如牛王 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇眼色紺青 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇頂有肉髻 團圓相稱 髮螺右旋 是謂 尊 沙門瞿曇大人大人之相 復次 尊 沙門瞿曇眉間生毛 潔白右縈 是謂 尊 沙門瞿曇大人大人之相 是謂 尊 沙門瞿曇成就三十二大人之相
91,161,MN.91.c025,MA.161.32,TRUE_PAIR,1,3,0.2215,0.0,0.1329,278,147,0.842,SEMANTIC_DRIFT,MEDIUM,1.0,0.919,0.984,0.3072,0.0871,gotamo|kayo,,nigrodhaparimaṇḍalo kho pana so bhavaṃ gotamo yāvatakvassa kāyo tāvatakvassa byāmo yāvatakvassa byāmo tāvatakvassa kāyo samavaṭṭakkhandho kho pana so bhavaṃ gotamo rasaggasaggī kho pana so bhavaṃ gotamo sīhahanu kho pana so bhavaṃ gotamo cattālīsadanto kho pana so bhavaṃ gotamo,若成就大人相者 必有二處真諦不虛 若在家者 必為轉輪王 聰明智慧 有四種軍 整御天下 由己自在 如法法王成就七寶 彼七寶者 輪寶 象寶 馬寶 珠寶 女寶 居士寶 主兵臣寶 是謂為七 千子具足 顏貌端政 勇猛無畏 能伏他眾 彼必統領此一切地乃至大海 不以刀杖 以法教令 令得安隱 若剃除鬚髮 著袈
91,161,MN.91.c026,MA.161.33,TRUE_PAIR,1,2,0.3055,0.0,0.1833,279,145,0.8093,SEMANTIC_DRIFT,MEDIUM,1.0,0.944,0.019,0.3072,0.0871,gotamo,,samadanto kho pana so bhavaṃ gotamo aviraḷadanto kho pana so bhavaṃ gotamo susukkadāṭho kho pana so bhavaṃ gotamo pahūtajivho kho pana so bhavaṃ gotamo brahmassaro kho pana so bhavaṃ gotamo karavikabhāṇī abhinīlanetto kho pana so bhavaṃ gotamo gopakhumo kho pana so bhavaṃ gotamo,復次 尊 我見沙門瞿曇著衣 已著衣 被衣 已被衣 出房 已出房 出園 已出園 行道至村間 入村 已入村 在巷 入家 已入家 正床 已正床 坐 已坐 澡手 已澡手 受飲食 已受飲食 食 已食 澡手呪願 從坐起 出家 已出家 在巷 出村 已出村 入園 已入園 入房 已入房 尊 沙門瞿曇著衣齊整
91,161,MN.91.c027,MA.161.34,TRUE_PAIR,1,3,0.2265,0.0,0.1359,254,132,0.8409,SEMANTIC_DRIFT,MEDIUM,1.0,0.944,0.926,0.3072,0.0871,gotamo|idampi|tassa|imehi|samannagato,,uṇṇā kho panassa bhoto gotamassa bhamukantare jātā odātā mudutūlasannibhā uṇhīsasīso kho pana so bhavaṃ gotamo idampi tassa bhoto gotamassa mahāpurisassa mahāpurisalakkhaṇaṃ bhavati imehi kho bho so bhavaṃ gotamo dvattiṃsamahāpurisalakkhaṇehi samannāgato,不高不下 衣不近體 風不能令衣遠離身 尊 沙門瞿曇被衣齊整 不高不下 衣不近體 風不能令衣遠離身 尊 沙門瞿曇常著新衣 隨順於聖 以刀割截 染作惡色 如是彼聖染作惡色 彼持衣者 不為財物 不為貢高 不為自飾 不為莊嚴 但為障蔽蚊虻 風日之所觸故 及為慙愧 覆其身故
91,161,MN.91.c028,MA.161.35,TRUE_PAIR,1,3,0.2639,0.0,0.1583,268,59,0.7672,OMISSION,HIGH,0.6667,2.183,0.497,0.3072,0.0871,gotamo|gacchati,pathamam,gacchanto kho pana so bhavaṃ gotamo dakkhiṇeneva pādena paṭhamaṃ pakkamati so nātidūre pādaṃ uddharati nāccāsanne pādaṃ nikkhipati so nātisīghaṃ gacchati nātisaṇikaṃ gacchati na ca adduvena adduvaṃ saṅghaṭṭento gacchati na ca gopphakena gopphakaṃ saṅghaṭṭento gacchati,彼出房時 身不低仰 尊 沙門瞿曇出房時 終不低身 尊 沙門瞿曇若欲行時 先舉右足 正舉正下 行不擾亂 亦無惡亂 行時兩
91,161,MN.91.c029,MA.161.36,TRUE_PAIR,1,3,0.265,0.0,0.159,178,161,0.7988,SEMANTIC_DRIFT,MEDIUM,1.0,0.145,0.484,0.3072,0.0871,tassa|gacchati,,so gacchanto na satthiṃ unnāmeti na satthiṃ onāmeti na satthiṃ sannāmeti na satthiṃ vināmeti gacchato kho pana tassa bhoto gotamassa adharakāyova iñjati na ca kāyabalena gacchati,踝終不相掁 尊 沙門瞿曇行時不為塵土所坌 所以者何 以本善行故 彼出園時 身不低仰 尊 沙門瞿曇出園時 終不低身 往到村間 身極右旋 觀察如龍 遍觀而觀 不恐不怖 亦不驚懼 觀於諸方 所以者何 以如來 無所著 等正覺故 彼入村時 身不低仰 尊 沙門瞿曇入村時 終不低身 彼在街巷不低視 亦不仰視 唯直正視 於中不礙所知所見
91,161,MN.91.c032,MA.161.38,TRUE_PAIR,1,3,0.276,0.0435,0.183,293,56,0.8605,OMISSION,HIGH,1.0,2.387,0.358,0.3072,0.0871,nisinno|samano|gotamo|hoti,,so antaraghare nisinno samāno na chambhati na kampati na vedhati na paritassati so achambhī akampī avedhī aparitassī vigatalomahaṃso vivekavatto ca so bhavaṃ gotamo antaraghare nisinno hoti so pattodakaṃ paṭiggaṇhanto na pattaṃ unnāmeti na pattaṃ onāmeti na pattaṃ sannāmeti na pattaṃ vināmeti,飲食 尊 沙門瞿曇摶食 齊整徐著口中 摶食未至 不豫張口 及在口中三嚼而咽 無飯及羹亦不斷碎 有餘在口 復內後摶
91,161,MN.91.c033,MA.161.39,TRUE_PAIR,1,3,0.2044,0.0,0.1227,296,31,0.9182,OMISSION,HIGH,1.0,3.255,1.18,0.3072,0.0871,hoti|honti,,so pattodakaṃ paṭiggaṇhāti nātithokaṃ nātibahuṃ so na khulukhulukārakaṃ pattaṃ dhovati na samparivattakaṃ pattaṃ dhovati na pattaṃ bhūmiyaṃ nikkhipitvā hatthe dhovati hatthesu dhotesu patto dhoto hoti patte dhote hatthā dhotā honti so pattodakaṃ chaḍḍeti nātidūre nāccāsanne na ca vicchaḍḍayamāno,尊 沙門瞿曇以三事清淨 食欲得味 不欲染味彼食 不為財物 不為
91,161,MN.91.c034,MA.161.40,TRUE_PAIR,1,3,0.1939,0.0,0.1163,234,36,0.9125,OMISSION,HIGH,1.0,2.7,1.3,0.3072,0.0871,gotamo|ahareti,,so odanaṃ paṭiggaṇhanto na pattaṃ unnāmeti na pattaṃ onāmeti na pattaṃ sannāmeti na pattaṃ vināmeti so odanaṃ paṭiggaṇhāti nātithokaṃ nātibahuṃ byañjanaṃ kho pana bhavaṃ gotamo byañjanamattāya āhāreti na ca byañjanena ālopaṃ atināmeti,貢高 不為自飾 不為莊嚴 但欲存身 久住無患 用止故疹 不起新病 存命無
91,161,MN.91.c035,MA.161.41,TRUE_PAIR,1,3,0.2595,0.0,0.1557,280,120,0.7369,SEMANTIC_DRIFT,HIGH,0.6667,1.222,0.547,0.3072,0.0871,gotamo|cassa|kayam|hoti,aharam|ahareti,dvattikkhattuṃ kho bhavaṃ gotamo mukhe ālopaṃ samparivattetvā ajjhoharati na cassa kāci odanamiñjā asambhinnā kāyaṃ pavisati na cassa kāci odanamiñjā mukhe avasiṭṭhā hoti athāparaṃ ālopaṃ upanāmeti rasapaṭisaṃvedī kho pana so bhavaṃ gotamo āhāraṃ āhāreti no ca rasarāgapaṭisaṃvedī,患 有力快樂 飯食已訖 受洗手水 不高不下 不多不少 受澡鉢水 不高不下 不多不少 彼洗手淨已 其鉢亦淨 洗鉢淨已 其手亦淨 拭手已 便拭鉢 拭鉢已 便拭手 彼洗拭鉢已 安著一面 不近不遠 不數觀鉢 亦不為鉢 彼不毀呰此食 亦不稱譽彼食 但
91,161,MN.91.c036,MA.161.42,TRUE_PAIR,1,3,0.2522,0.0,0.1513,311,44,0.8932,OMISSION,HIGH,1.0,2.821,0.631,0.3072,0.0871,gotamo|aharam|ahareti|neva|kayassa|bhavissati,,aṭṭhaṅgasamannāgataṃ kho pana so bhavaṃ gotamo āhāraṃ āhāreti neva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃsūparatiyā brahmacariyānuggahāya iti purāṇañca vedanaṃ paṭihaṅkhāmi navañca vedanaṃ na uppādessāmi yātrā ca me bhavissati anavajjatā ca phāsuv,慚默然已 為諸居士說法 勸發渴仰 成就歡喜 無量方便為彼說法 勸發渴仰 成就歡喜已 即從
91,161,MN.91.c037,MA.161.43,TRUE_PAIR,1,3,0.1556,0.0,0.0934,160,17,0.6378,UNCERTAIN,HIGH,0.0,3.234,1.74,0.3072,0.0871,,,so bhuttāvī pattodakaṃ paṭiggaṇhanto na pattaṃ unnāmeti na pattaṃ onāmeti na pattaṃ sannāmeti na pattaṃ vināmeti so pattodakaṃ paṭiggaṇhāti nātithokaṃ nātibahuṃ,坐起 便退而還 彼出家時 身不低仰
91,161,MN.91.c044,MA.161.47,TRUE_PAIR,1,3,0.2134,0.0,0.1281,172,40,0.7348,OMISSION,HIGH,0.5,2.104,1.077,0.3072,0.0871,apasadeti,deseti,so ārāmagato parisati dhammaṃ deseti na taṃ parisaṃ ussādeti na taṃ parisaṃ apasādeti aññadatthu dhammiyā kathāya taṃ parisaṃ sandasseti samādapeti samuttejeti sampahaṃseti,還歸本所 尊 沙門瞿曇其像如是 但有殊勝復過於是 尊 我欲詣彼沙門瞿曇 從學梵行
91,161,MN.91.c045,MA.161.48,TRUE_PAIR,1,3,0.2372,0.0,0.1423,261,9,0.9051,OMISSION,HIGH,1.0,4.858,0.803,0.3072,0.0871,gotamo|cassa|bahiddha,,aṭṭhaṅgasamannāgato kho panassa bhoto gotamassa mukhato ghoso niccharati vissaṭṭho ca viññeyyo ca mañju ca savanīyo ca bindu ca avisārī ca gambhīro ca ninnādī ca yathāparisaṃ kho pana so bhavaṃ gotamo sarena viññāpeti na cassa bahiddhā parisāya ghoso niccharati,梵志梵摩告曰 隨意
